triple_id,subject,predicate,object,confidence
16237,behaviors,risk_factor_of,hypertension,0.8925279170274736
15379,hypertension,risk_factor_of,risk_factors,0.8917033992350103
18125,management,improves,hypertension,0.8909182339906694
16767,family_history,risk_factor_of,childhood_hypertension,0.8885047793388368
16808,hypertension,occurs_in,boys,0.8875710159540178
35265,hypertension,treated_by,treated_in_time,0.8873117774724961
16739,certain_risk_factor,risk_factor_of,hypertension,0.8872896045446397
16779,associated_factor,risk_factor_of,hypertension,0.8858555167913438
16875,each_factor,risk_factor_of,childhood_hypertension,0.8845689475536347
16652,hypertension,causes,damage,0.8843809753656389
17264,chronic_hypertension,occurs_in,brain,0.8837830215692521
16864,hypertension,causes,childhood,0.8823493361473085
16617,childhood_hypertension,occurs_in,all_three_visits,0.8801010578870774
43833,obesity,causes,hypertension,0.8800907820463182
16618,childhood_hypertension,occurs_in,three_visits,0.8780510902404786
15192,obesity,risk_factor_of,hypertension,0.8779873043298723
46578,vlsfas,associated_with,hypertension,0.877884528040886
15224,hypertension,risk_factor_of,new-onset_dementia,0.8759396582841874
16612,hypertension,affects,children,0.8757985770702363
16873,hypertension,treated_by,intervention,0.8756243100762368
16857,childhood,causes,hypertension,0.8743751287460328
33931,hypertension,treated_by,medications,0.873717930018902
22480,hypertension,risk_factor_of,vascular,0.8732613414525987
16619,hypertension,occurs_in,across_all_three_visits,0.8708074748516084
16769,family_history_of,risk_factor_of,childhood_hypertension,0.870040050148964
16627,height-specific,risk_factor_of,hypertension,0.8695308327674867
22736,hypertension,leads_to,cognitive_decline,0.8687240272760393
33929,hypertension,occurs_in,males,0.8685645699501039
16650,hypertension,affects,organ,0.8684291630983354
16648,hypertension,occurs_in,globally,0.8678313404321671
23872,hypertension,risk_factor_of,specification_curve_analyses,0.8675004452466966
21920,hypertension_history,risk_factor_of,osa,0.8672540396451951
15372,hypertension,risk_factor_of,dementia_risk,0.8662991595625877
35192,hypertension,treated_by,treatment_plans,0.8661899626255036
26313,frequency,risk_factor_of,hypertension,0.8616652131080629
22653,hypertension,leads_to,microvascular_damage,0.8595670521259309
22493,hypertension,measured_by,linked_hospital_records,0.8582984119653703
20915,hypertension,occurs_in,black_adults,0.8579389065504075
17139,hypertension,affects,systolic_blood_pressure,0.8560466110706331
16911,targeted_modifications,prevents,hypertension,0.856043702363968
18062,hypertension,occurs_in,men,0.8543966501951219
16657,management_of_hypertension,occurs_in,childhood,0.8541924864053727
16865,hypertension,occurs_in,different_sex,0.852021685242653
33932,antihypertensive_medications,prevents,hypertension,0.850663459300995
16616,childhood_hypertension,occurs_in,across_all_three_visits,0.8501399785280228
17269,hypertension,treated_by,physical_exercise,0.8500469118356706
22649,increased_arterial_stiffness,risk_factor_of,hypertension,0.8484518438577653
18121,better_management,improves,hypertension,0.8461095601320268
16153,hypertension,measured_by,iw-pafs,0.8446975558996201
23871,hypertension,risk_factor_of,previous_specification_curve_analyses,0.8438996881246568
35166,hypertension,occurs_in,black,0.843593516945839
16613,hypertension,occurs_in,children,0.8417608082294464
18133,hypertension,occurs_in,older_adults,0.8407341480255127
42705,hypertension,risk_factor_of,mci,0.8396227300167084
16781,eliminated,prevents,hypertension,0.8392796754837036
16807,childhood_hypertension,occurs_in,girls,0.8377602010965348
42761,diagnoses_of_arterial_hypertension,risk_factor_of,mci,0.836202821135521
33706,mid-life_hypertension,affects,females,0.8356308847665788
16660,hypertension,improves,cardiovascular_health,0.8350250631570817
16777,each_associated_factor,risk_factor_of,hypertension,0.8340604960918427
16645,childhood_hypertension,occurs_in,adulthood,0.8327877432107926
35164,hypertension,occurs_in,nhw,0.8291299253702165
46670,vlsfa,associated_with,hypertension,0.8289694398641587
16903,hypertension,treated_by,targeted_interventions,0.828795096874237
16654,early_detection,prevents,hypertension,0.8284016638994217
49906,current_alcohol_consumption,risk_factor_of,hypertension,0.8268946617841721
16809,hypertension,occurs_in,girls,0.8263126701116562
16626,height-specific,risk_factor_of,childhood_hypertension,0.8262987613677979
16710,independent_variables,risk_factor_of,hypertension,0.8253956198692323
16722,sex,risk_factor_of,hypertension_status,0.824849969148636
16635,hypertension,affects,blood,0.8244685357809066
16801,awnco,risk_factor_of,hypertension,0.8240952849388123
16647,childhood,occurs_in,childhood_hypertension,0.8239449918270112
22647,hypertension,occurs_in,asians,0.8211525022983551
16649,hypertension,occurs_in,childhood_hypertension,0.8205048799514771
43309,hypertension,treated_by,greater_investment,0.8204705029726029
16640,adulthood_hypertension,occurs_in,adulthood,0.8202138155698777
20934,hypertension,affects,american_indian/alaskan_native,0.819940859079361
46447,hypertension,causes,cognitive_function_decline,0.8191091924905778
16708,independent_variables,risk_factor_of,childhood_hypertension,0.8180784165859223
22590,hypertension,occurs_in,uk_group,0.8168311476707459
16802,nwaist_circumferenceo,risk_factor_of,hypertension,0.8167133539915086
16800,awaist_circumferenceo,risk_factor_of,hypertension,0.8165957838296891
43291,age_groups,risk_factor_of,hypertension,0.8156988114118576
16721,age,risk_factor_of,hypertension_status,0.8126960754394532
16895,hypertension,occurs_in,medical_setting,0.8122704535722733
16661,long-term_risks,risk_factor_of,hypertension,0.8121299952268601
16218,hypertension,prevents,dementia,0.8090105891227722
35191,hypertension,treated_by,tailored_treatment_plans,0.8072791308164597
26319,hypertension,treated_by,medical_advice_or_treatment,0.8071349620819093
33708,mid-life_hypertension,leads_to,dementia,0.8070177048444749
35165,hypertension,occurs_in,non_hispanic_black,0.8069309800863267
26339,excessive_alcohol_intake,risk_factor_of,hypertension,0.8066164016723634
16751,hypertension,affects,children_with_hypertension,0.806124171614647
16662,unhealthy_diet,risk_factor_of,hypertension,0.8058353900909424
16869,hypertension,associated_with,obesity,0.8052719473838806
17141,hypertension,affects,diastolic_blood_pressure,0.8039783626794815
16651,hypertension,causes,organ_damage,0.8038535475730897
16644,hypertension,treated_by,guidelines,0.8031070470809937
26314,frequency_of_hypertension,risk_factor_of,hypertension,0.8029915302991868
48493,hypertension,occurs_in,prob­_able_sarcopenia_group,0.8016470730304719
18130,hypertension,treated_by,dementia_prevention_programs,0.7981981545686723
22654,hypertension,leads_to,damage,0.7977185338735581
16897,white-coat_hypertension,occurs_in,medical_setting,0.7967722445726395
16890,residence,risk_factor_of,hypertension,0.79612977206707
32552,midlife_hypertension,risk_factor_of,cerebrovascular_dysfunction,0.7957466125488282
16749,family_disease_history,risk_factor_of,hypertension,0.7957406252622605
16804,childhood_hypertension,occurs_in,boys,0.7949886679649354
22454,hypertension,occurs_in,cerebral_white_matter,0.7947949260473252
18019,hypertension,measured_by,similar_definitions,0.7946092247962953
22652,apoe,associated_with,hypertension,0.7941705524921417
22010,hypertension,risk_factor_of,osa,0.792007440328598
49505,education_level,associated_with,hypertension,0.7916482478380203
16763,family_history_of_hypertension,risk_factor_of,mean_decrease_accuracy,0.7899429857730866
13453,elevated,risk_factor_of,hypertension,0.7896681517362595
19019,hypertension,treated_by,antihypertensive_agents,0.7896143734455109
16870,hypertension,causes,hypertension,0.7889940232038498
22455,hypertension,occurs_in,white_matter,0.7883170783519745
17197,physical_exercise,improves,hypertension,0.7862932175397873
49905,current_smoking,risk_factor_of,hypertension,0.7860586106777192
49502,income_level,associated_with,hypertension,0.7855051398277283
16872,childhood_hypertension,treated_by,intervention,0.7853753179311753
15418,hypertension,treated_by,efforts,0.7850102245807649
35190,hypertension,treated_by,personalized_medicine,0.7848670423030853
20966,hypertension,risk_factor_of,midlife,0.7832835555076599
42762,diagnoses_of_arterial_hypertension,risk_factor_of,dementia,0.7829737126827241
49509,marital_status,associated_with,hypertension,0.7827410340309143
16713,six_categories,risk_factor_of,hypertension,0.7826863139867783
16711,independent_variables,associated_with,hypertension,0.7819792836904527
22453,hypertension,affects,cerebral_white_matter,0.7810677379369736
16610,hypertension,occurs_in,childhood,0.780983829498291
20935,hypertension,occurs_in,american_indian/alaskan_native,0.7797470629215241
33707,mid-life_hypertension,leads_to,developing_dementia,0.7794629663228989
16178,hypertension,causes,dementia,0.7789568394422531
22646,hypertension,associated_with,arterial,0.7778735846281052
49529,employment_status,associated_with,hypertension,0.7771336972713471
21937,hypertension,associated_with,osa,0.7771248012781143
16798,obesity,associated_with,childhood_hypertension,0.7738215684890748
16712,six_categories,risk_factor_of,childhood_hypertension,0.7736368060112
16738,certain_risk_factor,risk_factor_of,childhood_hypertension,0.7736321121454239
22645,hypertension,associated_with,increased_arterial_stiffness,0.7711127161979676
16674,various_factors,risk_factor_of,childhood_hypertension,0.7697309285402298
16793,multidimensional_factors,risk_factor_of,childhood_hypertension,0.7692699909210206
44585,hypertension,affects,dpoaes,0.7675781905651093
18895,hypertension,risk_factor_of,risk_factors_for_dementia,0.7663759797811509
22644,without_hypertension,prevents,hypertension,0.7648575812578202
15419,hypertension,treated_by,management_of_chronic_conditions,0.7642796993255616
15417,hypertension,treated_by,these_efforts,0.7638656556606294
23879,puts,prevents,hypertension,0.763403332233429
22489,diabetes_was_based_on_the_medical_history_of_hypertension,treated_by,antidiabetic,0.7620299071073533
16797,obesity,risk_factor_of,childhood_hypertension,0.7600520908832551
16643,hypertension,treated_by,several_guidelines,0.7585889011621476
16874,hypertension,treated_by,intervention_targets,0.7576471775770188
16912,hypertension,treated_by,prevention_initiatives,0.7560633778572083
14697,hypertension,treated_by,standardized_management,0.7560500115156175
16748,hypertension,affects,anthropometric_indicators,0.7559641361236573
22643,those_without_hypertension,prevents,hypertension,0.7556302011013032
16709,independent_variables,associated_with,childhood_hypertension,0.7549350589513779
16179,hypertension,causes,dementia_burden,0.7549044847488404
50205,manage_hypertension,treated_by,medications,0.7540555655956269
16805,childhood_hypertension,affects,girls,0.7518449783325196
20914,hypertension,affects,black_adults,0.7514322757720948
50203,hypertension,associated_with,amyloid-β,0.7510711163282395
16868,hypertension,associated_with,obesity_phenotype,0.7509659290313722
49498,baseline_bmi,risk_factor_of,hypertension,0.7506028473377229
20933,hypertension,affects,american_indian/alaskan_native_adults,0.7502511203289033
16720,hypertension_status,occurs_in,adolescents,0.7494523137807847
49868,hypertension,measured_by,self-reports,0.7485022753477097
16799,non-natural_delivery,risk_factor_of,childhood_hypertension,0.7484457671642304
14696,hypertension,treated_by,enhancing_knowledge,0.7479389667510987
32553,midlife_hypertension_and_obesity,risk_factor_of,cerebrovascular_dysfunction,0.7475284069776535
16634,associated_factors,risk_factor_of,hypertension,0.7475146412849427
15371,hypertension,risk_factor_of,modifiable_dementia_risk,0.7472923755645753
16717,potential_associated_factors,associated_with,hypertension,0.7465292870998383
16788,childhood_hypertension,causes,hypertension,0.746287351846695
16803,childhood_hypertension,affects,boys,0.7459736675024033
16723,height-specific,risk_factor_of,hypertension_status,0.7450239837169648
16795,multidimensional_factors,risk_factor_of,hypertension,0.7425553262233735
16715,potential_associated_factors,associated_with,childhood_hypertension,0.7422781169414521
49517,residential_area,associated_with,hypertension,0.7419744938611985
16871,associated_factors,associated_with,hypertension,0.7404308825731278
13455,antihypertensive_medication,prevents,hypertension,0.7404091119766236
14246,leisure_time_physical_activity,associated_with,hypertension,0.7399335116147996
16770,residence,risk_factor_of,childhood_hypertension,0.7389926373958589
43830,adequate_treatment,prevents,hypertension,0.7356801092624665
35112,hypertension,causes,potential_racial_differences,0.7347145140171052
16609,childhood_hypertension,occurs_in,childhood,0.734099304676056
16806,childhood_hypertension,occurs_in,child,0.7337944716215135
16856,childhood,affects,childhood_hypertension,0.7334667056798936
16653,hypertension,leads_to,premature_cardiovascular_diseases,0.7331448405981065
16796,obesity,associated_with,increased_odds_of_childhood_hypertension,0.7329803317785264
49513,type_of_health_insurance,associated_with,hypertension,0.7325033456087113
26318,hypertension,treated_by,medical_advice,0.7318823695182801
33928,higher_rates_of_hypertension,occurs_in,males,0.7318469643592835
16629,awaist_circumferenceo,risk_factor_of,childhood_hypertension,0.730701032280922
16630,awnco,risk_factor_of,childhood_hypertension,0.7287359118461609
35247,hypertension,risk_factor_of,dementia_risk_factors,0.7284346133470536
16656,management_of_hypertension,treated_by,management,0.7269525587558747
16882,childhood,treated_by,hypertension_prevention,0.7269336938858033
16863,hypertension,affects,childhood_hypertension,0.7257427483797074
22584,hypertension,risk_factor_of,vascu­_lar,0.7251080930233003
16822,existing_literature,describes,increased_odd_of_childhood_hypertension,0.7139556884765625
16676,integrated_approach,risk_factor_of,childhood_hypertension,0.7122585654258728
16677,associated_factors,associated_with,childhood_hypertension,0.708246785402298
16631,nwaist_circumferenceo,risk_factor_of,childhood_hypertension,0.7063594937324524
15892,hypertension_risk,correlate_with,behaviors,0.7
18739,hypertension,define_as,systolic_blood_pressure,0.7
22307,hypertension,associate_for,instance,0.7
16633,associated_factors,risk_factor_of,childhood_hypertension,0.6994464129209519
16675,various_factors_associated_with_childhood_hypertension,risk_factor_of,childhood_hypertension,0.6992296010255814
16772,awnco,associated_with,childhood_hypertension,0.6978434354066849
16771,nwaist_circumferenceo,associated_with,childhood_hypertension,0.6943149000406266
22488,diabetes_was_based_on_the_medical_history_of_hypertension,treated_by,antidiabetic_medication,0.6884121179580689
16782,removing,prevents,childhood_hypertension,0.6867683708667756
16773,awaist_circumferenceo,associated_with,childhood_hypertension,0.6766784816980362
16794,multidimensional_factors,associated_with,childhood_hypertension,0.6754844963550568
15825,hypertension,has_be,primary_mrf,0.65
16350,childhood_hypertension,define_as,systolic_blood_pressure,0.65
16492,significant_differences,observe_between,hypertension,0.65
17001,significant_differences,identify_for,hypertension,0.65
17083,chronic_hypertension,have,detrimental_effects,0.65
17084,chronic_hypertension,have,reduced_matter_integrity,0.65
21371,hypertension,have,next_highest_crude_pafs,0.65
22308,hypertension,associate_with,increased_arterial_stiffness,0.65
22314,hypertension,lead_to,microvascular_damage,0.65
50081,hypertension,associate_with,amyloid_burden,0.65
23713,hypertension,indicate,robust_association,0.64075
13189,obesity,is_a,hypertension,0.6000000000000001
16496,children,with,hypertension,0.6000000000000001
17032,protective_factor,without,hypertension,0.6000000000000001
20615,hypertension,during,midlife,0.6000000000000001
34616,intervening_variables,like,hypertension,0.6000000000000001
34908,caide,calculate_for,modifiable_hypertension,0.6000000000000001
35029,risk_factors,including,hypertension,0.6000000000000001
49303,comorbidities,including,hypertension,0.6000000000000001
14476,hypertension,is_a,modifiable_risk_factor,0.55
14885,multiple_concurrent_risk_factors,like,hypertension,0.55
14993,chronic_conditions,like,hypertension,0.55
15022,metabolic_factors,like,hypertension,0.55
15790,higher_average_iw_pafs,for,hypertension,0.55
15803,iw_pafs,for,hypertension,0.55
15826,hypertension,is_a,primary_mrf,0.55
16356,childhood_hypertension,is_a,attributable,0.55
16489,diagnostic_criteria,for,childhood_hypertension,0.55
16607,positive_associations,with,hypertension,0.55
17783,less_education,for,hypertension,0.55
21127,pafs,is_a,hypertension,0.55
21181,hypertension,is_a,other_factors,0.55
34869,several_risk_factors,including,hypertension,0.55
43180,greater_investment,for,hypertension,0.55
18740,hypertension,define,blood,0.51
21751,risk_factors,include,hypertension,0.51
15765,risk_factors,demonstrate,hypertension,0.5
15871,hypertension,have,health,0.5
15873,dementia,concern,hypertension,0.5
15876,hypertension,remain,dementia,0.5
15894,hypertension_risk,correlate,behaviors,0.5
16359,hypertension,characterize,blood,0.5
16436,previous_evidence,for,childhood_hypertension,0.5
16439,potential_associated_factors,for,childhood_hypertension,0.5
16487,hypertension,multiply,paf,0.5
16570,hypertension,predispose,children,0.5
16583,ranked_associated_factors,for,childhood_hypertension,0.5
16584,specific_strategies,for,hypertension_prevention,0.5
16945,hypertension,have,blood,0.5
17089,hypertension,reduce,benefits,0.5
17090,hypertension,negate,benefits,0.5
17889,hypertension,fulfill,causality,0.5
18346,hypertension,define,diagnoses,0.5
20687,health,have,hypertension,0.5
20688,hypertension,call,blood,0.5
21634,hypertension,associate,osa,0.5
21750,risk_factors,identify,hypertension,0.5
22338,hypertension,contribute,cognitive_decline,0.5
26084,hypertension,consider,presence,0.5
33625,hypertension,report,males,0.5
34871,dementia,include,hypertension,0.5
37777,hypertension,hear,impairment,0.5
43478,hypertension,reduce,cerebrovascular_disease,0.5
46310,hypertension,have,depression,0.5
49304,comorbidities,include,hypertension,0.5
50087,medications,manage,hypertension,0.5
17726,selfreported_diagnosis,use,hypertension,0.4651
17727,selfreported_diagnosis,define,hypertension,0.4651
13153,antihypertensive_medication,classify,hypertension,0.45000000000000007
13154,antihypertensive_medication,have,hypertension,0.45000000000000007
14478,standardized_management,relate,hypertension,0.45000000000000007
14953,hypertension,experience,significant_decreases,0.45000000000000007
15098,hypertension,diminish,diminished_socioeconomic_status,0.45000000000000007
16339,childhood_hypertension,emerge,public_health,0.45000000000000007
16351,childhood_hypertension,define,blood,0.45000000000000007
16372,hypertension,diagnose,separate_occasions,0.45000000000000007
16382,childhood_hypertension,rely,logistic_regression,0.45000000000000007
16491,childhood_hypertension,base,blood,0.45000000000000007
16494,significant_differences,observe,hypertension,0.45000000000000007
16497,hypertension,have,higher_height,0.45000000000000007
16519,childhood_hypertension,prioritize,interventions,0.45000000000000007
16571,certain_gene_variants,link,hypertension,0.45000000000000007
16585,childhood_hypertension,vary,sex,0.45000000000000007
16586,medical_setting,mask,masked_hypertension,0.45000000000000007
16608,hypertension,observe,nwaist,0.45000000000000007
17002,significant_differences,identify,hypertension,0.45000000000000007
20647,white_adults,report,hypertension,0.45000000000000007
20648,white_adults,follow,hypertension,0.45000000000000007
22272,hypertension,have,stronger_influence,0.45000000000000007
22309,hypertension,associate,increased_arterial_stiffness,0.45000000000000007
22310,hypertension,increase,increased_arterial_stiffness,0.45000000000000007
22312,hypertension,relate,related_arterial_stiffness,0.45000000000000007
22313,hypertension,link,breakdown,0.45000000000000007
22315,hypertension,lead,microvascular_damage,0.45000000000000007
22340,hypertension,have,specific_ef­_fects,0.45000000000000007
34982,hypertension,play,crucial_roles,0.45000000000000007
34987,tailored_treatment_plans,manage,hypertension,0.45000000000000007
16371,childhood_hypertension,present,methodological_challenge,0.4
16393,childhood_hypertension,use,integrated_approach,0.4
16437,childhood_hypertension,focus,associated_factors,0.4
16504,childhood_hypertension,base,univariate_model,0.4
16521,childhood_hypertension,base,separate_visits,0.4
34909,caide,calculate,modifiable_hypertension,0.4
34968,hypertension_physical_inactivity,base,basic_model,0.4
