triple_id,subject,predicate,object,confidence
45556,smoking_status,risk_factor_of,risk_factors_for_dementia,0.8010032951831818
15387,smoking,risk_factor_of,mrf,0.798562178015709
14681,smoking_cessation,prevents,risk_of_dementia,0.7955827772617341
18022,smoking,measured_by,similar_definitions,0.7910650432109834
47662,smoking,risk_factor_of,systematic_diseases,0.7886156052350999
46583,smoking_status,risk_factor_of,vlsfas,0.7882718324661255
40387,non-smoking,part_of,integrative_healthier_lifestyle,0.7881393760442734
18105,governmental_compulsory_education,prevents,smoking,0.7870575100183488
49905,current_smoking,risk_factor_of,hypertension,0.7860586106777192
28768,smoking,risk_factor_of,biomarkers,0.7839668482542038
37530,semaglutide,associated_with,smoking,0.7785849958658219
23928,smoking,occurs_in,late_life,0.7777136772871018
15353,smoking,occurs_in,urban,0.7762916177511215
47661,past/current_smoking,risk_factor_of,systematic_diseases,0.7744685590267182
15361,smoking,occurs_in,chongqing,0.7737137883901597
50603,smoking,risk_factor_of,risk_of_stroke,0.7733042597770692
46674,smoking_status,risk_factor_of,vlsfa,0.7717407077550889
43844,tobacco_smoking,occurs_in,aotearoa_new_zealand,0.7711880415678025
15352,smoking,risk_factor_of,rural-urban_disparity,0.7634570658206941
18044,later_life_smoking,risk_factor_of,paf,0.7581199616193772
50601,current_smoking,risk_factor_of,risk_of_stroke,0.7570067077875138
15373,smoking,risk_factor_of,modifiable_dementia_risk,0.7471067667007447
14677,early_smoking_cessation,prevents,risk_of_dementia,0.7440725594758988
45480,smoking_status,risk_factor_of,dementia_risk_score_model,0.7411758184432984
19066,current_smoking,risk_factor_of,hazard,0.7327403634786607
23047,smoking,risk_factor_of,brain_care_score,0.7290992200374604
15362,smoking,occurs_in,guangdong,0.728228709101677
18055,smoking,risk_factor_of,pafs,0.7275088489055634
39883,smoking_status,include,former_current_smokers,0.718475
18054,later_life_smoking,risk_factor_of,pafs,0.7170317351818085
26386,smoking-related,causes,health_issues,0.714082869887352
46613,"waist_circumference,_smoking_status",risk_factor_of,composite_z-scores,0.7011788964271546
13145,health_behaviors,include,smoking,0.7
46614,smoking_status,risk_factor_of,higher_composite_z-scores,0.6973305970430375
19008,current_smoking,risk_factor_of,risk_estimates,0.6957842588424683
20928,current_smoking,risk_factor_of,american_indian/alaskan_native_adults,0.6757824003696442
14464,smoking,associate_with,many_respiratory_diseases,0.65
20692,smoking,examine_as,potential_indicator,0.65
37775,modifiable_risk_factors,include,smoking,0.65
38410,smoking,define_as,current_smoking,0.65
14469,early_smoking_cessation,reduce_to,greater_extent,0.6000000000000001
17798,life_smoking,have,less_contribution,0.6000000000000001
40118,lifestyle_factors,like,smoking,0.6000000000000001
43149,smoking,is_a,reported,0.6000000000000001
43537,comorbidities,including,smoking,0.6000000000000001
46755,healthy_lifestyle,including,smoking,0.6000000000000001
46799,smoking_status,categorize_as,non_-_current_smoker,0.6000000000000001
20616,smoking,during,late_life,0.55
21162,high_paf,for,smoking,0.55
22915,unhealthy_lifestyles,including,smoking,0.55
26203,pafs,for,smoking,0.55
43487,tobacco_smoking,is_a,recognized_risk_factor,0.55
43490,smoking,is_a,protective,0.55
14466,cardiovascular_system_diseases,cause,smoking,0.5
14467,smoking,associate,impairment,0.5
15056,smoking_consumption,reflect,sex,0.5
15057,smoking_consumption,prevail,sex,0.5
15116,physical_activity,reduce,smoking,0.5
15878,smoking,reflect,successes,0.5
17774,common_risk_factors,is_a,midlife_smoking,0.5
18722,smoking,calculate,cigarettes,0.5
21225,smoking,implement,women,0.5
22826,lifestyle_factors,consist,smoking,0.5
23674,instance,know,smoking,0.5
26208,disabilities,attribute,smoking,0.5
26209,smoking,relate,health,0.5
37776,alzheimer_disease,include,smoking,0.5
40114,smoking,compare,men,0.5
43486,diabetes,occur,smoking,0.5
43539,comorbidities,include,smoking,0.5
46757,healthy_lifestyle,include,smoking,0.5
47435,smoking,associate,brain,0.5
50265,smoking,report,load,0.5
14954,smoking,have,significant_rise,0.45000000000000007
14994,targets,reduce,smoking,0.45000000000000007
15117,smoking_consumption,encourage,healthy_diets,0.45000000000000007
15628,mellitus,decrease,smoking,0.45000000000000007
15769,smoking,show,significant_decreasing_trends,0.45000000000000007
15770,smoking,decrease,significant_decreasing_trends,0.45000000000000007
15798,smoking,demonstrate,significant_downward_trends,0.45000000000000007
15926,smoking,require,greater_focus,0.45000000000000007
20695,duration,smoke,smoking_cigarettes,0.45000000000000007
21157,smoking,have,larger_paf,0.45000000000000007
22917,unhealthy_lifestyles,include,smoking,0.45000000000000007
26205,stringent_laws,prohibit,smoking,0.45000000000000007
38411,smoking,define,current_smoking,0.45000000000000007
43494,smoking,relate,confounding_related_data,0.45000000000000007
45046,integrated_socio_environmental_confounders,include,smoking,0.45000000000000007
45118,healthier_lifestyles,indicate,smoking,0.45000000000000007
49740,smoking_status,smoker,status,0.45000000000000007
46800,smoking_status,categorize,non_-_current_smoker,0.4
