triple_id,subject,predicate,object,confidence
14868,certain_risk_factors,like,obesity,0.6283799999999999
13189,obesity,is_a,hypertension,0.6000000000000001
18832,comorbidities,including,obesity,0.6000000000000001
26129,risk_factors,is_a,obesity,0.6000000000000001
26256,midlife_obesity,emerge_as,prominent_contributors,0.6000000000000001
43452,obesity_epidemic,occur_alongside,persisting_malnutrition,0.6000000000000001
43458,obesity,toward,dementia,0.6000000000000001
14870,obesity,decrease,onset,0.57838
16551,pathophysiological_link,between,obesity,0.55
17796,larger_paf,than,obesity,0.55
26154,obesity,becomes,major_concern,0.55
29582,midlife_obesity,is_a,risk_factors,0.55
43479,obesity,is_a,major_driver,0.55
48161,interplay,between,obesity,0.55
48162,obesity,with,links,0.55
48163,obesity,through,metabolic_hormones,0.55
50263,many_cardiovascular_risk_factors,including,obesity,0.55
31653,obesity,have,obesity,0.51
31814,obesity,suppose,midlife,0.51
14945,higher_average_iw_attributable_fractions,for,obesity_mellitus,0.5
15828,dementia,follow,obesity,0.5
16553,obesity,induce,changes,0.5
18834,prism,include,obesity,0.5
22149,obesity,accelerated,brain,0.5
26183,events,lead,obesity,0.5
28983,sugars,fuel,obesity,0.5
29603,action,emerge,obesity,0.5
32026,obesity,suggest,brain,0.5
34900,obesity,define,body,0.5
35643,modifiable_risk_factors,including,midlife_obesity,0.5
37342,recent_medical_encounter,for,obesity_diagnosis,0.5
37346,recent_medical_encounter,with,obesity_diagnosis,0.5
37359,recent_medical_encounters,for,obesity_diagnosis,0.5
38321,midlife_obesity,is_a,important_contributor,0.5
38324,mechanisms,link,obesity,0.5
38333,pathway,lead,obesity,0.5
43148,obesity,determine,body,0.5
48165,evidence,link,obesity,0.5
50264,lifestyles,include,obesity,0.5
31652,childhood_obesity_rates,occur,estimates,0.46
31813,assumption,make,obesity,0.46
14959,obesity,show,significant_increases,0.45000000000000007
15766,highest_average_iw_paf,follow,obesity,0.45000000000000007
15855,obesity,tie,behavioral_environments,0.45000000000000007
16358,obesity_phenotype,associate,childhood,0.45000000000000007
16525,obesity_phenotype,have,family,0.45000000000000007
17857,obesity,underscore,opportunity,0.45000000000000007
21192,obesity,expect,few_months,0.45000000000000007
21373,next_highest_crude_pafs,follow,obesity,0.45000000000000007
26152,obesity,exceed,global_estimates,0.45000000000000007
26155,obesity,become,major_concern,0.45000000000000007
26158,pivotal_factor,escalate,obesity,0.45000000000000007
29019,obesity,relate,related_disorders,0.45000000000000007
29395,diet,induce,induced_obesity,0.45000000000000007
29588,age,relate,related_obesity,0.45000000000000007
29606,brain,mitigate,anti_-_obesity_effects,0.45000000000000007
33579,assigned_male,have,obesity,0.45000000000000007
37343,obesity,have,recent_medical_encounter,0.45000000000000007
38457,prior_findings,suggest,obesity,0.45000000000000007
43449,obesity,reflect,rapid_dietary_transition,0.45000000000000007
43483,islander_groups,affect,obesity,0.45000000000000007
46365,obesity,play,important_role,0.45000000000000007
47459,visceral_fat_obesity,link,brain,0.45000000000000007
29589,related_obesity,increase,increased_intra_-_abdominal_fat_accumulation,0.4
43454,obesity_epidemic,occur,persisting_malnutrition,0.4
43455,obesity_epidemic,persist,persisting_malnutrition,0.4
