triple_id,subject,predicate,object,confidence
45470,education_level,risk_factor_of,hypercholesterolemia,0.8306538254022598
19055,serum_total_cholesterol,risk_factor_of,hazard,0.8304452806711198
19057,serum_total_cholesterol,risk_factor_of,dementia,0.8174330353736878
46567,"ldl_cholesterol,_total_cholesterol",part_of,plasma_lipids,0.8118452340364457
45468,sex,risk_factor_of,hypercholesterolemia,0.8116625338792801
23025,hypercholesterolemia,risk_factor_of,composite_risk_score,0.8089682966470719
35133,hypercholesterolemia,treated_by,caide,0.8053337246179582
46659,vlsfas,associated_with,"total_cholesterol,_protein",0.8046961158514023
47880,hdl-­c,part_of,cholesterol_pathway_biomarkers,0.7951118230819703
48492,hypercholesterolaemia,occurs_in,prob­_able_sarcopenia_group,0.7915278583765031
35116,hypercholesterolemia,causes,potential_racial_differences,0.7913097947835923
46566,cholesterol,part_of,plasma_lipids,0.7873314112424851
47879,high-­_density_lipoprotein_cholesterol,part_of,cpbs,0.7848929196596146
46568,total_cholesterol,part_of,plasma_lipids,0.7841143697500229
33734,hypercholesterolemia,risk_factor_of,risk_factors,0.783174791932106
47876,ldl-­c,part_of,cholesterol_pathway_biomarkers,0.7814490079879761
47874,low-­density_lipoprotein_cholesterol,part_of,cpbs,0.7766822755336762
44584,high_cholesterol,affects,dpoaes,0.7722926646471024
47871,total_cholesterol,part_of,cpbs,0.7673470735549928
31133,plasma,measured_by,plasma_cholesterol_levels,0.766728511452675
35163,hypercholesterolemia,risk_factor_of,dementia_risk,0.755369982123375
47878,high-­_density_lipoprotein_cholesterol,part_of,cholesterol_pathway_biomarkers,0.7539116173982621
46435,vlsfas,associated_with,high-density_lipoprotein_cholesterol,0.7519071131944657
19006,serum_hdl_cholesterol,risk_factor_of,multivariable-adjusted_analysis,0.7515201181173325
46437,vlsfas,associated_with,total_cholesterol,0.7508148759603501
47873,low-­density_lipoprotein_cholesterol,part_of,cholesterol_pathway_biomarkers,0.7478925168514252
19007,serum_hdl_cholesterol,risk_factor_of,risk_estimates,0.7448850929737092
47882,apolipoproteins,part_of,cholesterol_pathway_biomarkers,0.742622470855713
47870,total_cholesterol,part_of,cholesterol_pathway_biomarkers,0.7373260915279389
19005,serum_total_cholesterol,risk_factor_of,risk_estimates,0.7240965396165848
19004,serum_total_cholesterol,risk_factor_of,multivariable-adjusted_analysis,0.723449993133545
46436,vlsfas,associated_with,lowdensity_lipoprotein_cholesterol,0.7204034507274628
34905,total_cholesterol,assay_on,filter_paper,0.7
47872,low-­density_lipoprotein_cholesterol,measured_by,cholesterol_pathway_biomarkers,0.6891227245330811
47875,ldl-­c,measured_by,cholesterol_pathway_biomarkers,0.6764774054288865
34904,total_cholesterol,assay_with,blood_droplets,0.65
46330,adjustment,for,hdl_cholesterol,0.6000000000000001
46260,total_cholesterol,after,enzymatic_treatment,0.55
46329,further_adjustment,for,hdl_cholesterol,0.55
47481,serum_cholesterol_pathway_biomarkers,including,total_cholesterol,0.55
34907,hypercholesterolemia,define,cholesterol,0.51
30762,negative_causal_relationship,between,cholesterol_content,0.5
33580,high_cholesterol,have,history,0.5
34906,total_cholesterol,assay,blood,0.5
46262,hdl_cholesterol,use,low_density,0.5
46263,hdl_cholesterol,calculate,low_density,0.5
46368,hdl_cholesterol,correlate,triglycerides,0.5
18746,hdl_cholesterol_levels,measure,dyslipidemia,0.45000000000000007
34937,hypercholesterolemia,decrease,nhw,0.45000000000000007
46389,hdl_cholesterol,decrease,decreasing_triglycerides,0.45000000000000007
47482,cpbs,include,total_cholesterol,0.45000000000000007
46264,lipoprotein_ldl_cholesterol_levels,accord,friedewald,0.4
