triple_id,subject,predicate,object,confidence
37882,non_-_sleep_apnea_groups,determine,apnea,0.45000000000000007
37926,poor_sleep,share,similar_effects,0.45000000000000007
37924,sleep_apnea,engage,social_activities,0.45000000000000007
37873,quality_global_scores,consider,poor_sleepers,0.4
20018,poor_sleep_health,represent,existing_shds,0.4
19696,poor_sleep_health,associate,cognitive_outcomes,0.4
37960,poor_sleep_quality,lead,increased_feeling,0.4
37912,poor_sleepers,report,more_loneliness,0.4
37961,poor_sleep_quality,increase,increased_feeling,0.4
20019,poor_sleep_health,exist,existing_shds,0.4
