triple_id,subject,predicate,object,confidence
3528,comorbid_diabetes,occurs_in,immigrants,0.8136415094137193
3429,diabetes,affects,american_indian/alaskan_native_adults,0.8110672146081925
264,diabetes,treated_by,physical_activity,0.8080145955085755
15858,vlsfas,associated_with,diabetes,0.8056423574686051
299,diabetes,affects,brazilians,0.8044713973999024
2307,diabetes,occurs_in,men,0.8025618433952332
15691,diabetes_mellitus,causes,cognitive_function_decline,0.8017372846603394
228,subsequent_follow-up_evaluation,part_of,epidemiology_of_diabetes_interventions_and_complications,0.8008231401443482
4951,diabetes,causes,poor_balance_and_gait_problems,0.799086144566536
2333,better_management,improves,diabetes,0.7989675462245942
813,diabetes,treated_by,first-line_treatment,0.7983278870582581
16364,diabetes,causes,sporadic_alzheimer_s_disease,0.797481468319893
215,diabetes,affects,adults_with_diabetes,0.7957402676343919
3524,diabetes,affects,united_states-born,0.7920757442712785
127,physical_inactivity,causes,diabetes,0.7885780572891236
298,diabetes,affects,older_brazilians,0.7832174807786942
201,diabetes,associated_with,physical_inactivity,0.7830991089344025
1020,physical_inactivity,risk_factor_of,diabetes_mellitus,0.7826190829277039
3433,diabetes,occurs_in,whites,0.7814263492822647
232,epidemiology_of_diabetes_interventions_and_complications,part_of,subsequent_follow-up_evaluation,0.7811835139989853
278,diabetes,part_of,cardiometabolic_risk_factors,0.7797728568315506
230,follow-up_evaluation,part_of,epidemiology_of_diabetes_interventions_and_complications,0.7796727597713471
17342,race,risk_factor_of,diabetes,0.7785403370857239
233,epidemiology_of_diabetes_interventions_and_complications,part_of,follow-up_evaluation,0.7724878817796708
17702,diabetes,risk_factor_of,all-cause_dementia,0.7718451827764512
3529,comorbid_diabetes,occurs_in,united_states-born,0.7705029577016831
2312,less_education,risk_factor_of,diabetes,0.7700806915760041
203,being_physically_active,associated_with,diabetes,0.7661002039909364
3423,diabetes,occurs_in,black_adults,0.761198914051056
3523,diabetes,occurs_in,united_states-born_whites,0.7595072895288468
4122,antidiabetic_medication,prevents,diabetes,0.7555140167474748
4161,diabetes,risk_factor_of,vascu­_lar,0.7550702899694444
195,diabetes,affects,active_adults,0.7550047993659974
3526,diabetes,occurs_in,united_states-born,0.7538725942373277
14430,multidomain_interventions,part_of,j-mind-diabetes_trial,0.7460935145616532
17318,diabetes,measured_by,self-reports,0.7456081271171571
3471,diabetes_or_sugar_diabetes,treated_by,doctor,0.740259400010109
194,onset,occurs_in,inactive_adults_with_diabetes,0.7387047469615937
244,diabetes,associated_with,impaired_vascular_health,0.7374608725309373
14828,diabetes,affects,dpoaes,0.7344190239906312
3531,comorbid_diabetes,occurs_in,whites,0.7315947026014329
5941,diabetes,treated_by,medical_advice_or_treatment,0.7295949369668961
238,diabetes_duration,causes,dementia,0.728168672323227
198,diabetes,causes,incident_cognitive_impairment,0.7278571337461472
3527,comorbid_diabetes,affects,immigrants,0.7257526725530625
8,diabetes,associate_with,increased_risk,0.7
11808,fasting_blood_glucose,define,diabetes_mellitus,0.7
11261,semaglutide,approve_for,type_diabetes_mellitus,0.6837428571428571
3530,comorbid_diabetes,occurs_in,foreign-born_whites,0.677053052186966
15511,diabetes,associate_with,elevated_risk,0.65
66,adults,with,diabetes,0.6000000000000001
102,cardiometabolic_risk_factors,including,diabetes,0.6000000000000001
941,diseases,like,diabetes,0.6000000000000001
68,older_chinese_adults,with,diabetes,0.55
80,aged_adults,with,diabetes,0.55
15005,prevalent_comorbidities,including,diabetes,0.55
15037,certain_medical_conditions,including,diabetes,0.55
9,diabetes,associate,increased_risk,0.5
42,cognitive_function,associate,diabetes,0.5
51,diabetes,ascertain,follow_up,0.5
52,diabetes,follow,follow_up,0.5
55,diabetes,show,increased_risk,0.5
56,diabetes,increase,increased_risk,0.5
103,cardiometabolic_risk_factors,include,diabetes,0.5
106,physical_activity,mitigate,diabetes,0.5
371,diabetes,associate,age,0.5
11536,diabetes,control,insulin,0.5
13842,diabetes,have,dyslipidemia,0.5
16228,diabetes,associate,brain,0.5
17594,diabetes,affect,dementia,0.5
40,diabetes,predict,accelerated_yearly_decline,0.45000000000000007
59,diabetes,increase,decline,0.45000000000000007
83,diabetes,associate,impaired_vascular_health,0.45000000000000007
84,diabetes,impair,impaired_vascular_health,0.45000000000000007
1321,iw_pafs,associate,diabetes,0.45000000000000007
3365,diabetes,have,increased_burden,0.45000000000000007
3366,diabetes,increase,increased_burden,0.45000000000000007
4663,diabetes,exhibit,variable_correlations,0.45000000000000007
15006,prevalent_comorbidities,include,diabetes,0.45000000000000007
15039,certain_medical_conditions,include,diabetes,0.45000000000000007
15512,diabetes,associate,elevated_risk,0.45000000000000007
